textID,text,sentiment
3bd10905ed,i hate,negative
c474e24036,I VERY much appreciate that.,positive
66b70595b2,love,positive
f925445ff0,wating for the next metal gear,neutral
4892828dd2,it was really quite sad,negative
f4abf9a57c,I think I did okay on my Math Test today. I really really really hope I did. If I didn`t I swear I will get SO mad at myslef.,neutral
10ceebee98,Now the mosquito truck is waking me up,negative
425c250427,Thanks,positive
c16ef9fda5,"thankfully,",positive
01cd64b48d,Its so hot here,negative
7a6ff70517,I heard that you can`t make it!!,neutral
2f0047bcad,w that you paved the way.,positive
ad4b60b58c,Happy mother`s day to you as well!  Have a good one!,positive
806f3b3df4,I can officially now survive the weekend,neutral
c5bed42662,he`s pissing me off.',negative
e7b7ee8acd,i love that game,positive
bb5bc0bf04,tired,negative
fbe0a05867,LOL I,positive
e0c90c9aae,I think i`m falling in love with you!!  **** #iloveyou,positive
05fffc63c5,Is really sad that shes missing critical mass,negative
15e802cb38,just finished eating,neutral
1d650bb586,You`ll be waiting a loooong time,neutral
15113f2e4d,wtf,negative
bba0a54091,greeeeeat!,positive
1ef5ffb626,Now only with Windows 7,neutral
04bbce0abc,Apparently not.,negative
af451dbbd9,won,positive
66c610f2fa,This palmade stuffs pretty cool,positive
e01f0511a0,touchin the starss,neutral
d1acfdacd4,SOunds goood!,positive
171334d37d,t was awesome,positive
6b2afa7423,Lmao i know !! pleaseeee reply  You got any replies yet?,neutral
e618b0c8de,Is it possible to pass out he your laying down? Bed soon if i can sleep <3,neutral
129afe6213,****,negative
ac67eedb18,that`s because of all the stuff that was stolen while you were gone...,neutral
f83634c7f2,come and save me from my packing please?!,neutral
419119acc3,Friends! Come over and give me a massage  I can`t sleep.,neutral
baa33af290,Cleaned out my Followers List and blocked the **** girls & **** Now I look like a spammer,neutral
6471ed96f8,HAPPY,positive
8df08cee8a,happy,positive
c63410a989,too tired,negative
d4a209c6e1,i love,positive
e99be33a06,Can`t wait to come home! I miss my Bubba. Too bad my parents are taking him to Canada.,neutral
afb1e72502,woops! I only just realized my DMs to you are not going through,neutral
6c50882c36,love,positive
585789af1f,I`m surrounded by negativity good thing there is a Fly Guy to give me hope that there is something better  thank u Jesus,neutral
72c78eb765,it was fun  off too,positive
f5c5fbc40b,"If u do, please pray 4 me.  Lord knows I need it.",neutral
6c3f13ed50,http://pic.im/4d8   Horten moss k茂,neutral
6557f3a3ec,watching saturday night live; justin timberlake hosts,neutral
c463d96db2,bad investment...the cutest ones ALWAYS pop,neutral
413125e9eb,fail.,negative
52b5190ce5,- it`s all good fun,positive
0ef4aaff38,Watch Jay Leno tonite!!!  It`s his last day as the Tonite Show Host and  Late Nite Leader,neutral
2e4836d951,depression.,negative
7a82127e67,Church is in 8 hours! I better hurry up so I can get some sleep!,neutral
7543436cad,i cant believe i am having difficulties with twitter!,negative
5142407755,screwed to hell by viruses.,negative
a8d4f8e4cd,Sorry,negative
974748f63a,brilliant,positive
1baf4971f9,'toys'??? Advanced load carrying system. Low-cost 1-man outdoor shelter. I didn`t get the Wolverine glove,neutral
d8fabc4d21,My aim is not working due to network problems,negative
644c9a7d4e,just played volleyball?,neutral
c4776ff689,Guess I`ll take a nap,neutral
52832c725e,great,positive
9db37bb7d1,c majors rejoice!,positive
1745e1f22d,kinda makes me sad though.,negative
b78e793bcc,sick.,negative
7f82c6be67,"dudes, c`mon - that`s almost the ghey!",neutral
05aa067b65,Bluedart takes a shipment all the way before figuring out 'No Deliver' and then bring it back! Databases anyone?,neutral
c785c9e429,i can`t wait to meet my goal,positive
1963535176,Nothing like home-made paranthas for breakfast,positive
f3b0a4cb84,So vacation is good so far?,neutral
63fec8932a,@ it hurts me that my sister has so much potential and she isnt using any of it  what a waste of God-given talent.,neutral
ffcc809783,Follow Friday rickbaker24 i only have 6 friends,neutral
257ae8e5d5,I miss the Lego days,negative
7a863bc462,Awesome!,positive
e8e718cb59,finally synced iPod,neutral
ab41356c44,is back from TAFE and has bowling in about an hour,neutral
179a4f56b8,Have a great dayyyy,positive
411a54feb1,annoyed that everyone seems to tan apart from me! freckles and sunburn,negative
cb1c242455,sad assembly  next block,negative
4642bda024,_Lynn _raquel ahh man  ok if y`all end up doin sumthin else let me kno so I can meet y`all 2 see wht yal gone do..,neutral
9817ed148c,o I LOVE,positive
7d3ce4363c,glad,positive
88bbaf18a1,Cloudy day in Berlin. Just about right to sit in front of a computer all day,neutral
20314ef0ab,stop,negative
b89af87662,This store at the airport is as close as we`ll get to WDW during this trip.,neutral
4dc3a8207a,Enjoy your drink,positive
3f7f05c2bd,HAPPY,positive
f6c8408921,gaahhhh!,negative
5203f4bb2c,wish,positive
2.10E+10,happiness!,positive
735b830ca1,"yay! boxing!! although after the boxing, sparring & eating, have to spend the rest of the evening troubleshooting java code for hw.",neutral
5ff5b79685,AMAZING,positive
ba89f20eea,hurts,negative
7c1c680064,Haha  i like you,positive
09a0f650eb,Hoping,positive
f228818dc9,i hate electronics,negative
4a7043e753,good day..,positive
53e2062566,"on my brothers phone, using the internet",neutral
1c233337ed,i changedd my background  its from picnik.,neutral
593cdceed0,That is the 3rd NKOTB contest that Canadians can`t enter   The overseas fans have theirs now!  It`s bound to be our tur,neutral
de2af3c3a5,good,positive
17d54e4210,hehe tweet time... bastos talaga chux,neutral
3e1f7acd3c,i don`t know what lender it was? yea these people definitely sucked butt toes. NOT friendly or helpful.,negative
dc027078a1,me.  confused about a guy...he`s great but why am I pushing him away?,neutral
562deae4f8,goodnight,positive
4d9f21aa14,Tomorrow i mean anna,neutral
845ed96679,sunniest day in ages and im in bed,neutral
99ae8b3a99,Just wants to compute,neutral
5f1c68b046,not impressed,negative
df197ed8b8,Thanks!,positive
402ec94b80,what was it? I missed it.,neutral
65f2456abd,Nice,positive
8027499c43,I absolutely LOVE you.  Thanks,positive
4ca1ff1c20,they love my style of writing for HP.,positive
d590328e3c,hate,negative
3414f1dd40,luv,positive
37c2a1d45c,"I love my daddy, bu",positive
734c3ca05b,Oh you do? I have the ability to teleport,neutral
11822e055c,"i feel like i`m quarantined everywhere i go... pinkeye, go away already!",negative
3be1c371c4,excited!,positive
894782cf8a,Good days with good friends ma,positive
6d9130c1a7,?  Missing you  SADS,negative
be37842a18,"i lost my nintendogs, it`s very upsetting.",negative
3746dd2a14,"Other people have their Glasgow ones, standing and seats, for all nights.",neutral
d03bc7210d,supp?,neutral
4e9c5f2abf,i wish i could call you but it will cost a lot  my parents wont let me,neutral
2cce06bee8,I thought every weekend was a long weekend in California,neutral
d133c586c1,watching it rain,neutral
4f2bece79d,on my way home from ny...then sleeping,neutral
0e3cf08948,funny!,positive
b26deb5da5,same thing happens to me all the time,neutral
9b41b64443,Lucky you!,positive
08975f62a8,"ah yes, I know that feeling",neutral
a8a465c84c,Love,positive
2dbc714440,I almost cryed !,negative
bf66b4acaa,"_Kookie girl,rain is my song forrealll!!!",neutral
783557bcb7,t sucks,negative
c844602909,..lovely,positive
1c89af6ece,hoping,positive
57330845de,on the way to nanny  school starts tomorrow! one step closer to being a teacher!,neutral
78f6677fcd,oh i see   so what are you having today?? hehe,neutral
ac56afa080,. It`s going to get worse now that the girls r home for summer.  It stinks.,negative
67372406de,Happy,positive
7c400ab7bd,Be beautiful,positive
f5dddf7af3,is getting ready for another makeup baseball game.  Played the same team last night & got run ruled.,neutral
d6a572f589,g a,positive
e582dd0042,YES!  I have my e-mail down to one window (most of which are marked for follow-up on Monday).  all the dang paper still here tho,neutral
2395d63e1c,I can`t believe this! Did they give you any reason?,neutral
e8bd9ee5f5,forgot,negative
328b1a5e33,` awesome,positive
b79ebb8e91,everybody is sick,negative
6ffce3b32e,watching the movie 1984 for my book report  im lazy to read,neutral
7d574014bc,lol what!! where is it!,neutral
b81ccfae03,Looking good daddio!,positive
ebf3f688ef,love it!,positive
2396ee1b57,o  I`ll settle for cheap cider,negative
d2f62241b7,Thanks,positive
89d58a0517,Good luck whit the show,positive
0ba73d99cc,needs to have an increase on her salary  http://plurk.com/p/wxluu,neutral
9654a9b0b9,e Fine,positive
4f3c295673,stupid rain!,negative
0c33325855,wanna go,positive
ae2c206375,i don`t have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated,negative
be65765553,tried,negative
e4137cd10e,"Ready, Set.... hmmm DELAY",neutral
a5e0a2a981,... that`s all,neutral
939823c9f7,Just thinking that it will all pay off in the end.,neutral
eedc5ecfd4,"happier,",positive
ac028088e5,watching JONAS,neutral
3e5f81129f,"is eating lunch at Sushi Tei, Sency yum! met Ghina earlier",neutral
2984da4e4f,Just got my 3rd tattoo  owwwwwww lol,neutral
72bd41a87e,"hahaha this is super late, but thank you!!",neutral
d0ecfc8c28,ly amazin,positive
1c39dd924f,) hello,neutral
dba46b018a,I made a MySpace for Twitter with the name 'The Twitter Kingdom'. Here is the link: http://bit.ly/13PQtw  - join me!,neutral
3671b52421,s fun,positive
26ffad7f3a,stuck,negative
48cd183d73,With Russ and Joe!,neutral
693e9a6639,keep the faith it`ll be over soon,neutral
b797972363,"oh, I am sorry my friend. Katie & I will do our best to keep you cheery",neutral
3d02e5d22e,My head hurts because that air freshner is the most horriblel scent ever.. Im super grossed out!!,negative
3d3f95b048,**** sucked,negative
461fe5e872,Go get some fresh air :] to refresh mind,neutral
e77145c41c,?  i can`t move eithe,negative
8a0f3215e6,"blogging, cleaning and chatting while listening to phoenixfm",neutral
d1101dce96,"last day of volleyball miss everyone already. Oh well, banquet on 10th hopefully everyones gonna be there",neutral
6681f6db3e,i miss coffee,negative
d6cb35aa93,At least it`s Friday...working `til 1:30AM,neutral
4d0e0ed8ac,fun!!,positive
7.75E+23,"hiya, hows your week been?? just tried to DM you but your not following!",neutral
643442601d,Thanks for the follow man,positive
bfbdf9aad0,crazy party 2nite! thanks  4 driving me home!,positive
69ddcd6dfb,Hahah. Love them!,positive
9f050c0452,musical theatre actor'  i wish :`,positive
40e50fd30b,feels nice,positive
fef21c81f5,just try to squeeze my Sundayyyy,negative
0766c46c10,Drew`s new songs make me cry.  I miss Thomas already!,negative
a8d1027c8c,Awesomeness.,positive
95ce0e14ce,it was worth it for me too loveu.,positive
90fe1ee25c,Exactly!,neutral
4a704b77f2,Now you only have 2 hours to sleep... ,negative
0bcf2dd6d1,silly,negative
74823162be,thanks,positive
ae617bacb1,blast,positive
17dfbe1ed9,thanks,positive
2e175d6a05,on my way to driver`s training,neutral
45f6421f48,.you missed one crazy party,negative
dca6000c38,great!,positive
ce39d76749,I don`t have a subject line on my phone...  just normal texts.,neutral
fa3fb3592f,bad,negative
4012e61fce,"rocks,",positive
b0a274d394,very long by the sounds of things... But deadlines are Deadlines...,neutral
077f5e22db,LOL  I`m the night owl queen - why you up?,neutral
412f356f5c,Happy Mommy`s Day,positive
48254534a2,nice,positive
0cab7fa52e,GREAT,positive
208f0ce7b1,Okay haileys really gone now.  everyone keep her in your prayers.,negative
d00c95e0a6,pounding.,negative
d2da9db0e5,fun.,positive
3058a9caff,Happy Bank Holiday,positive
afa8ff98cc,just looked at your hotel web site..what a place   but they do massage  and thats my job..  lol,neutral
b44a0e4a37,sorry didn`t get to see you,negative
404532b288,real,positive
5ef029b362,it soooo amazing!!,positive
5ef9928cec,Trouble,negative
a992c7dd78,horrible!,negative
afc4ab2bac,gross.,negative
04856c5f92,i wish i was there! but i live in holland ): but i`m going to see you in paris,neutral
ae2f20ed25,s so awes,positive
6f901d6778,", i know  bad me",negative
78b3f138cf,Friday night... And I`m not doing anything!!  But I might go have some tacos at the lunch truck in Pasadena .... Just maybe.,neutral
75868c64e0,sucks,negative
15a028bd00,y didn`t want to,negative
db5005c4d5,sad,negative
add398ab57,"????  ? ??????, ?????? ????????,Basquash,K-ON,07-Ghost,Sengoku Basara,Valkyria Chronicles,RequiemForThePhantom,EdenOfTheEast.",neutral
3bb01e3827,no worries,positive
8e6ba09a14,they shot him  he was still alive too...,neutral
f8a03c9d2c,Upset,negative
3e01dc864a,GRRRR!!,negative
32af438404,Demon Sam!! I need it to numb the pain,neutral
812cf4be19,These days have been looking better better betterrrrrrrr.,positive
e89d58f2a3,Ended up riding down brick lane  The A12 was dead (apart from scameras every 5 minutes)茂驴陆 took an hour to get in.,neutral
bdd86aec44,sadness!,negative
631837c7c6,die,negative
6f07fc712c,_lord But that means you`ll leave me alone.,neutral
cdd85e794f,o looking forward,positive
dcea82cc06,hate u.,negative
d81f165c2c,I was going to but I`m siiiick  I`m so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?,negative
418a22b3e5,i had fun  really tired now.,positive
2970779b85,Well. The jag just took a **** on my way home from training  I hope it`s just the alternator.,neutral
913c91b0de,those pages are expensive!   Stupid organizing collection,negative
b0406dc4eb,funny u havent showed me any love yet at all,neutral
1bb6bb79eb,"exhausted,",negative
3d05361785,missing him like crazy.I,negative
68e37116cd,Love,positive
084602ed4f,"Well, my plans for today just got cancelled",negative
ace08f428a,Listening Maroon 5 .... 'Songs About Jane' is one of my favourite albums in time,positive
